transaction_id,apartment_id,city,dong,jibun,apt,addr_kr,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,transaction_real_price
1194028,4316,서울특별시,명일동,332,명일엘지,명일동 332 명일엘지,84.9,1999,201706,1~10,2,49000
617172,3668,서울특별시,둔촌동,170-1,둔촌주공4단지,둔촌동 170-1 둔촌주공4단지,99.61,1980,200902,1~10,5,86000
202077,5960,서울특별시,상계동,691,상계주공7(고층),상계동 691 상계주공7(고층),49.94,1988,201210,21~31,5,24900
177030,11722,서울특별시,월계동,18,한진한화그랑빌,월계동 18 한진한화그랑빌,84.97,2002,200802,11~20,7,38000
607675,9436,서울특별시,잠실동,19,잠실엘스,잠실동 19 잠실엘스,84.8,2008,201605,1~10,24,110000
307178,12191,서울특별시,목동,907-23,현대파크빌(907-23),목동 907-23 현대파크빌(907-23),146.16,2003,200902,11~20,15,75000
1097467,3340,서울특별시,성수동1가,656-320,동아,성수동1가 656-320 동아,53.14,1983,201702,1~10,2,55000
565748,3192,서울특별시,대치동,670,동부센트레빌,대치동 670 동부센트레빌,121.74,2005,201607,1~10,23,198000
369365,8573,서울특별시,화곡동,916-32,우공팰리스,화곡동 916-32 우공팰리스,81.69,2008,201603,21~31,4,32200
434136,4443,서울특별시,여의도동,30,목화,여의도동 30 목화,67.11,1977,201403,21~31,5,59500
213334,5389,서울특별시,월계동,320-11,사슴3,월계동 320-11 사슴3,39.6,1995,201406,1~10,11,14500
639357,6467,서울특별시,암사동,509,선사현대아파트,암사동 509 선사현대아파트,83.18,2000,201501,21~31,5,45900
1140739,7457,서울특별시,신수동,190,신수동성원,신수동 190 신수동성원,114.78,1998,201710,11~20,4,63000
619560,624,서울특별시,길동,414-10,강동한신휴플러스,길동 414-10 강동한신휴플러스,84.93,2006,200906,11~20,9,35000
115172,3000,서울특별시,돈암동,632,돈암동 풍림아파트 101~105동,돈암동 632 돈암동 풍림아파트 101~105동,84.68,1999,201305,1~10,13,29800
462944,5382,서울특별시,사당동,1139,사당자이,사당동 1139 사당자이,114.94,1999,201503,1~10,8,50000
288378,12067,서울특별시,노고산동,107-36,현대벤처빌,노고산동 107-36 현대벤처빌,31.57,2002,201202,21~29,6,19800
1175275,6308,서울특별시,서초동,1326,서초가든스위트,서초동 1326 서초가든스위트,164.36,2000,201711,21~30,2,158000
286097,8232,서울특별시,염리동,520,염리삼성래미안,염리동 520 염리삼성래미안,84.96,2001,201011,1~10,15,53000
1097810,12640,서울특별시,성수동2가,843,힐스테이트,성수동2가 843 힐스테이트,42.22,2009,201703,21~31,7,55900
532735,11741,서울특별시,역삼동,706-20,한화진넥스빌,역삼동 706-20 한화진넥스빌,42.52,2001,200909,21~30,8,17500
297651,7192,서울특별시,신공덕동,168,신공덕e편한세상,신공덕동 168 신공덕e편한세상,84.68,2007,201507,21~31,10,60000
311846,4803,서울특별시,신월동,1047,방주기픈샘2,신월동 1047 방주기픈샘2,84.99,2007,201003,1~10,7,30300
503547,7645,서울특별시,잠원동,54-7,신화,잠원동 54-7 신화,57.33,1997,201106,21~30,16,51000
1188375,6419,서울특별시,석촌동,24-3,석촌호수효성해링턴타워,석촌동 24-3 석촌호수효성해링턴타워,15.8307,2015,201708,1~10,11,29300
188196,5947,서울특별시,상계동,652,상계주공11(고층),상계동 652 상계주공11(고층),41.3,1988,200909,11~20,3,20000
532077,7164,서울특별시,개포동,656,시영,개포동 656 시영,28.79,1984,200908,11~20,4,53500
81708,7417,서울특별시,면목동,1519,신성,면목동 1519 신성,84.98,1998,200804,11~20,2,27200
44185,1695,서울특별시,마장동,820,금호어울림,마장동 820 금호어울림,84.97,2006,201608,21~31,18,64500
388185,9804,서울특별시,구로동,685-223,주공2,구로동 685-223 주공2,41.3,1987,201210,21~31,8,18000
553300,8162,서울특별시,역삼동,754-1,역삼푸르지오,역삼동 754-1 역삼푸르지오,59.8848,2006,201410,11~20,21,71500
17440,6714,서울특별시,신창동,102,세방리버하이빌,신창동 102 세방리버하이빌,84.54,2005,201401,21~31,5,44500
23207,4070,서울특별시,산천동,193,리버힐삼성,산천동 193 리버힐삼성,59.98,2001,201610,21~31,6,48800
61417,5478,서울특별시,이문동,264-368,삼보스위트홈,이문동 264-368 삼보스위트홈,164.13,2004,200903,1~10,4,48000
399633,9797,서울특별시,구로동,685-222,주공1,구로동 685-222 주공1,73.08,1986,201506,21~30,4,35800
598751,8498,서울특별시,방이동,89,올림픽선수기자촌3단지,방이동 89 올림픽선수기자촌3단지,135.99,1988,201501,1~10,7,125000
211851,11254,서울특별시,하계동,354,학여울청구,하계동 354 학여울청구,84.77,1999,201403,1~10,9,40500
330573,2372,서울특별시,신정동,1303,대림e-편한세상,신정동 1303 대림e-편한세상,109.905,2004,201511,21~30,23,49200
31572,10225,서울특별시,하왕십리동,258,청계벽산,하왕십리동 258 청계벽산,114.46,1996,201211,1~10,4,45000
19539,4060,서울특별시,한남동,802,리버탑,한남동 802 리버탑,59.57,2001,201503,21~31,2,39400
247870,6172,서울특별시,응암동,116-24,서강스카이빌3(116-24),응암동 116-24 서강스카이빌3(116-24),84.98,2006,201105,11~20,13,36500
425566,2693,서울특별시,여의도동,48,대우트럼프월드II,여의도동 48 대우트럼프월드II,123.78,2003,201004,21~30,29,100800
369234,3699,서울특별시,등촌동,707,"등촌7,8단지주공아파트","등촌동 707 등촌7,8단지주공아파트",41.85,1994,201603,1~10,3,25600
32644,6269,서울특별시,금호동4가,340,서울숲푸르지오,금호동4가 340 서울숲푸르지오,84.87,2007,201305,21~31,3,59500
85563,7215,서울특별시,신내동,661,신내11대명,신내동 661 신내11대명,49.77,1996,201011,11~20,7,20200
251474,5274,서울특별시,불광동,71-16,북한산대창센시티,불광동 71-16 북한산대창센시티,84.72,2004,201307,1~10,1,30000
389595,3313,서울특별시,신도림동,643,동아1,신도림동 643 동아1,84.90799999999999,1999,201305,1~10,8,47000
1154256,1532,서울특별시,오류동,343,금강(343),오류동 343 금강(343),60.054,2003,201705,21~31,4,37600
475339,810,서울특별시,신림동,1702-1,건영4,신림동 1702-1 건영4,84.89,1997,201002,11~20,13,39000
1108757,12056,서울특별시,면목동,1502,현대,면목동 1502 현대,74.79,1994,201705,11~20,2,33400
130405,892,서울특별시,정릉동,1015,경남,정릉동 1015 경남,84.88,1999,201605,21~31,8,40700
435858,12521,서울특별시,당산동5가,12,효성1,당산동5가 12 효성1,59.85,1999,201409,1~10,11,40300
477968,3599,서울특별시,봉천동,1708,두산,봉천동 1708 두산,114.99,2000,201109,21~30,4,50000
1113572,3790,서울특별시,길음동,1279,래미안길음1차,길음동 1279 래미안길음1차,114.98,2003,201707,21~31,12,62800
610627,6966,서울특별시,송파동,162,송파삼성래미안아파트,송파동 162 송파삼성래미안아파트,126.4,2001,201608,11~20,3,87000
427017,8272,서울특별시,영등포동,647,영등포푸르지오,영등포동 647 영등포푸르지오,79.777,2002,201102,1~10,11,47200
1195231,11115,서울특별시,암사동,413,프라이어팰리스,암사동 413 프라이어팰리스,84.988,2007,201707,1~10,9,69700
163999,2412,서울특별시,창동,609-11,대림아파트,창동 609-11 대림아파트,66.35,2002,201406,1~10,5,18000
628987,3368,서울특별시,암사동,501-4,동양넥스빌,암사동 501-4 동양넥스빌,84.68,1999,201202,11~20,10,36500
206803,5865,서울특별시,월계동,13,삼호3,월계동 13 삼호3,59.22,1986,201308,1~10,12,24500
416684,2998,서울특별시,독산동,293-10,독산현대,독산동 293-10 독산현대,83.73,1999,201509,1~10,1,30000
210732,9895,서울특별시,중계동,585,중계3우성,중계동 585 중계3우성,84.87,1999,201401,21~31,16,39800
1093067,9295,서울특별시,무악동,60,인왕산아이파크,무악동 60 인왕산아이파크,84.85799999999998,2008,201706,11~20,13,72000
1152877,1475,서울특별시,구로동,314,극동,구로동 314 극동,91.05,1984,201703,1~10,11,34500
444281,5767,서울특별시,당산동4가,97,삼익플라주,당산동4가 97 삼익플라주,84.48,2013,201606,11~20,6,46500
261999,4835,서울특별시,응암동,759,백련산힐스테이트1차,응암동 759 백련산힐스테이트1차,59.63,2011,201609,21~30,7,40800
1108873,7220,서울특별시,묵동,13,신내,묵동 13 신내,39.84,1996,201705,1~10,12,21000
218785,10673,서울특별시,공릉동,81,태강아파트,공릉동 81 태강아파트,49.6,1999,201501,21~31,5,21600
182238,4973,서울특별시,상계동,173-1,벽산,상계동 173-1 벽산,46.8,1989,200809,1~10,3,18000
1136835,1703,서울특별시,홍제동,471,금호어울림,홍제동 471 금호어울림,59.18,2016,201710,1~10,5,48000
254527,6808,서울특별시,구산동,223,세화샤이닝2,구산동 223 세화샤이닝2,106.0852,2003,201409,1~10,9,34200
252339,2025,서울특별시,응암동,762,녹번역센트레빌,응암동 762 녹번역센트레빌,114.98,2013,201311,1~10,6,51159
244439,11853,서울특별시,응암동,738,해태드림타운,응암동 738 해태드림타운,59.88,1997,200907,11~20,13,21800
376996,7203,서울특별시,구로동,501,신구로자이,구로동 501 신구로자이,133.78,2007,200804,1~10,24,60000
317292,5199,서울특별시,목동,908-34,부영3,목동 908-34 부영3,89.61,2000,201207,11~20,18,54700
281979,6735,서울특별시,신수동,451,세양청마루,신수동 451 세양청마루,111.88,2003,200806,21~30,14,65000
1191365,994,서울특별시,고덕동,688,고덕래미안 힐스테이트아파트,고덕동 688 고덕래미안 힐스테이트아파트,84.88,2016,201702,1~10,6,71300
271543,1820,서울특별시,남가좌동,377,남가좌삼성,남가좌동 377 남가좌삼성,59.97,2000,201401,1~10,18,29000
319814,2372,서울특별시,신정동,1303,대림e-편한세상,신정동 1303 대림e-편한세상,84.985,2004,201307,21~31,22,39000
488232,1096,서울특별시,봉천동,1712,관악드림(삼성),봉천동 1712 관악드림(삼성),59.83,2003,201511,21~30,23,38500
95400,8109,서울특별시,상봉동,484,"엘지, 쌍용아파트","상봉동 484 엘지, 쌍용아파트",68.12,1996,201504,21~30,6,29250
624706,1742,서울특별시,길동,400,길동우성,길동 400 길동우성,84.75,1994,201011,21~30,13,40600
119580,3819,서울특별시,하월곡동,225,래미안월곡,하월곡동 225 래미안월곡,84.589,2006,201404,1~10,10,43200
250007,8165,서울특별시,역촌동,232,역촌센트레빌,역촌동 232 역촌센트레빌,59.86,2011,201211,21~30,7,25000
87429,6630,서울특별시,신내동,783,성원,신내동 783 성원,84.32,1994,201111,21~30,13,28000
51923,12193,서울특별시,광장동,577,현대파크빌,광장동 577 현대파크빌,59.55,2000,201305,1~10,15,49200
1162350,11980,서울특별시,대림동,608-1,현대3,대림동 608-1 현대3,43.92,1997,201710,11~20,13,32900
573828,11918,서울특별시,오금동,43,현대(2-4차),오금동 43 현대(2-4차),130.93,1984,200904,11~20,13,93000
539037,7028,서울특별시,일원동,711,수서,일원동 711 수서,39.98,1992,201103,1~10,14,29200
507261,7356,서울특별시,잠원동,58-22,신반포17,잠원동 58-22 신반포17,143.77,1983,201303,1~10,5,119000
473037,4482,서울특별시,봉천동,1531-39,무학,봉천동 1531-39 무학,59.38,1998,200811,11~20,3,20500
456481,3998,서울특별시,사당동,1132,롯데캐슬,사당동 1132 롯데캐슬,84.96,2003,201304,11~20,8,47500
315443,6736,서울특별시,신정동,1306,세양청마루,신정동 1306 세양청마루,59.98,2006,201109,1~10,10,35900
487093,428,서울특별시,신림동,1703-1,LIG 대학마을,신림동 1703-1 LIG 대학마을,69.17,1996,201507,1~10,10,28500
230468,5955,서울특별시,상계동,730-2,상계주공3(고층),상계동 730-2 상계주공3(고층),84.2,1987,201601,11~20,7,45500
627829,6507,서울특별시,성내동,590,성내동삼성아파트,성내동 590 성내동삼성아파트,114.93,1999,201109,11~20,3,64000
433798,5551,서울특별시,당산동5가,42,삼성래미안,당산동5가 42 삼성래미안,97.27,2003,201402,1~10,9,69000
1152335,7256,서울특별시,구로동,1267,신도림태영타운,구로동 1267 신도림태영타운,59.88,2000,201701,1~10,25,46000
265138,2991,서울특별시,현저동,200,독립문극동(200-0),현저동 200 독립문극동(200-0),102.45,1998,200906,21~30,7,58000
1187675,3830,서울특별시,가락동,165,래미안파크팰리스,가락동 165 래미안파크팰리스,114.756,2007,201707,1~10,18,105000
622108,7902,서울특별시,암사동,419,암사동한솔,암사동 419 암사동한솔,105.82,2002,200911,1~10,10,52800
387006,7258,서울특별시,구로동,560,신도림현대,구로동 560 신도림현대,80.01,1994,201202,1~10,16,34000
145219,11443,서울특별시,번동,138,한솔솔파크,번동 138 한솔솔파크,84.88,2005,201608,21~31,1,39500
113217,1756,서울특별시,길음동,1281,길음뉴타운4단지(e편한세상),길음동 1281 길음뉴타운4단지(e편한세상),84.64,2005,201208,21~31,11,40200
538693,735,서울특별시,일원동,615-1,개포한신,일원동 615-1 개포한신,107.6,1984,201102,11~20,6,79000
532022,9975,서울특별시,역삼동,789-29,지석천평대,역삼동 789-29 지석천평대,82.59,2003,200908,21~31,1,39500
1148500,4142,서울특별시,내발산동,741,마곡수명산파크2단지,내발산동 741 마곡수명산파크2단지,84.53,2007,201705,21~31,3,60000
187664,9896,서울특별시,중계동,502-1,중계그린1단지,중계동 502-1 중계그린1단지,39.78,1990,200908,11~20,8,18400
202466,5957,서울특별시,상계동,749-5,상계주공4(고층),상계동 749-5 상계주공4(고층),58.01,1988,201211,1~10,4,23500
169505,7668,서울특별시,쌍문동,725,쌍문동삼성래미안,쌍문동 725 쌍문동삼성래미안,59.9899,2002,201508,21~31,4,30900
342073,11384,서울특별시,등촌동,634-2,한사랑2삼성,등촌동 634-2 한사랑2삼성,59.85,1999,200906,1~10,3,29000
336232,9495,서울특별시,신월동,1037,장수마을,신월동 1037 장수마을,84.09,2008,201610,11~20,4,35900
399645,8700,서울특별시,고척동,321,우성꿈동산,고척동 321 우성꿈동산,84.3,1996,201506,1~10,2,19000
228916,9808,서울특별시,중계동,369,주공2,중계동 369 주공2,44.52,1992,201510,11~20,10,17300
1192113,682,서울특별시,강일동,674,강일리버파크3단지,강일동 674 강일리버파크3단지,84.53,2009,201703,11~20,8,47800
500235,1686,서울특별시,잠원동,58,금호베스트빌,잠원동 58 금호베스트빌,84.97,2002,201007,1~10,13,93200
9209,7085,서울특별시,순화동,151,순화동더샵,순화동 151 순화동더샵,57.58,2007,201409,21~30,12,35500
160531,1675,서울특별시,쌍문동,산69-1,금호2,쌍문동 산69-1 금호2,84.46,1991,201306,11~20,8,27300
595562,11021,서울특별시,잠실동,336-5,포스코더샵,잠실동 336-5 포스코더샵,84.26,2004,201407,21~31,17,55400
82048,7216,서울특별시,신내동,650,신내6대주,신내동 650 신내6대주,49.77,1996,200804,11~20,9,25500
225569,5945,서울특별시,상계동,666,상계주공10(고층),상계동 666 상계주공10(고층),49.94,1988,201507,11~20,1,22800
1109745,2936,서울특별시,신내동,317,데시앙,신내동 317 데시앙,59.99,2010,201707,1~10,6,41300
186613,5948,서울특별시,상계동,647,상계주공12(고층),상계동 647 상계주공12(고층),49.94,1988,200907,11~20,7,23800
486018,9379,서울특별시,신림동,1727,임광관악파크,신림동 1727 임광관악파크,59.6,2003,201504,21~30,2,24800
453540,7842,서울특별시,상도동,416,아이파크,상도동 416 아이파크,84.96,2004,201107,11~20,3,47800
9603,1878,서울특별시,신당동,844,남산타운,신당동 844 남산타운,84.88,2002,201502,21~28,11,58600
579776,8496,서울특별시,방이동,89,올림픽선수기자촌1단지,방이동 89 올림픽선수기자촌1단지,121.23,1988,201010,21~31,7,124500
326953,4408,서울특별시,목동,925,목동신시가지7,목동 925 목동신시가지7,59.39,1986,201504,11~20,4,64000
628931,10437,서울특별시,둔촌동,90,청원파크빌,둔촌동 90 청원파크빌,84.86,2003,201202,11~20,2,40500
1191417,1742,서울특별시,길동,400,길동우성,길동 400 길동우성,84.75,1994,201702,1~10,6,46500
479305,5026,서울특별시,봉천동,1696,보라매우성,봉천동 1696 보라매우성,58.86,1995,201210,1~10,6,25000
583308,8724,서울특별시,잠실동,101-1,우성아파트,잠실동 101-1 우성아파트,96.04,1981,201109,11~20,10,89000
114823,3006,서울특별시,돈암동,639,돈암힐스테이트,돈암동 639 돈암힐스테이트,84.54,2007,201304,11~20,7,41500
435964,12000,서울특별시,양평동3가,101,현대6,양평동3가 101 현대6,59.98,2000,201409,21~30,3,34500
593213,3188,서울특별시,가락동,95,동부센트레빌,가락동 95 동부센트레빌,143.02,2001,201401,1~10,9,84000
228913,9823,서울특별시,중계동,362-1,주공8,중계동 362-1 주공8,49.72,1993,201510,11~20,1,22500
97967,9884,서울특별시,상봉동,115-61,주함해븐타워,상봉동 115-61 주함해븐타워,14.94,2015,201512,21~31,8,13400
631484,11115,서울특별시,암사동,413,프라이어팰리스,암사동 413 프라이어팰리스,59.983,2007,201302,11~20,12,43000
1170275,1669,서울특별시,신림동,1705,금호(1차),신림동 1705 금호(1차),84.96,1997,201711,1~10,7,34000
558738,7028,서울특별시,일원동,711,수서,일원동 711 수서,39.98,1992,201506,21~30,3,32500
328467,9262,서울특별시,신정동,1321,이펜하우스1단지,신정동 1321 이펜하우스1단지,84.96,2011,201507,21~31,9,40250
445659,7074,서울특별시,여의도동,32,수정,여의도동 32 수정,74.55,1976,201609,21~30,8,82000
635572,11296,서울특별시,암사동,442-1,한강현대,암사동 442-1 한강현대,115.0,1999,201403,1~10,6,52500
532923,7676,서울특별시,대치동,65,쌍용대치2,대치동 65 쌍용대치2,84.49,1983,200909,1~10,14,96000
440760,861,서울특별시,신길동,67-1,경남,신길동 67-1 경남,59.96,1999,201508,21~31,5,31000
415429,3848,서울특별시,시흥동,1002-1,럭키남서울,시흥동 1002-1 럭키남서울,41.26,1981,201502,1~10,4,18000
599660,10939,서울특별시,신천동,17,파크리오,신천동 17 파크리오,84.9,2008,201503,11~20,10,84000
270575,6636,서울특별시,연희동,740,성원,연희동 740 성원,84.95,2001,201307,11~20,8,45200
319908,4397,서울특별시,신정동,311,목동신시가지10,신정동 311 목동신시가지10,85.0,1987,201308,1~10,1,65000
518914,8055,서울특별시,반포동,968,에이아이디차관주택,반포동 968 에이아이디차관주택,72.51,1974,201509,11~20,5,130000
633636,997,서울특별시,상일동,490,고덕리엔파크3단지,상일동 490 고덕리엔파크3단지,59.83,2011,201310,1~10,11,40000
1494,12058,서울특별시,무악동,82,현대,무악동 82 현대,114.9,2000,201104,21~30,5,58990
24258,3727,서울특별시,성수동1가,13-157,뚝섬현대,성수동1가 13-157 뚝섬현대,84.22,1992,200803,1~10,7,42500
645089,5723,서울특별시,명일동,15,삼익그린2차,명일동 15 삼익그린2차,66.87,1983,201601,21~31,8,46000
458598,3829,서울특별시,본동,494,래미안트윈파크,본동 494 래미안트윈파크,84.94,2011,201401,11~20,9,73500
239259,11172,서울특별시,하계동,288,하계2현대,하계동 288 하계2현대,84.51,1997,201610,21~31,13,47800
39283,4945,서울특별시,금호동1가,633,벽산,금호동1가 633 벽산,84.82,2001,201505,1~10,2,42400
1108417,7216,서울특별시,신내동,650,신내6대주,신내동 650 신내6대주,49.77,1996,201703,21~31,7,29000
477134,1751,서울특별시,봉천동,1597-10,길성,봉천동 1597-10 길성,83.025,2001,201103,21~31,1,31000
402248,11351,서울특별시,개봉동,476,한마을,개봉동 476 한마을,84.57,1999,201511,1~10,8,41500
325781,7010,서울특별시,신월동,18-17,수명산태승훼미리,신월동 18-17 수명산태승훼미리,84.4,2002,201502,1~10,5,30500
449384,817,서울특별시,상도동,414,건영,상도동 414 건영,32.8,1997,200905,21~31,8,20500
258331,9693,서울특별시,진관동,92,제각말(푸르지오2-9단지),진관동 92 제각말(푸르지오2-9단지),84.89,2010,201509,1~10,6,48000
553875,3787,서울특별시,역삼동,762-3,래미안그레이튼(진달래2차),역삼동 762-3 래미안그레이튼(진달래2차),84.87,2011,201411,21~30,21,97000
1183226,8970,서울특별시,장지동,901,위례24단지(꿈에그린),장지동 901 위례24단지(꿈에그린),51.78,2013,201701,11~20,11,55500
599624,9461,서울특별시,신천동,7,장미1,신천동 7 장미1,182.01,1979,201503,1~10,13,140000
20586,4070,서울특별시,산천동,193,리버힐삼성,산천동 193 리버힐삼성,59.55,2001,201509,11~20,14,40000
1174688,7355,서울특별시,잠원동,55-12,신반포16,잠원동 55-12 신반포16,52.32,1983,201710,11~20,11,92500
581223,6977,서울특별시,장지동,833,송파파인타운1단지,장지동 833 송파파인타운1단지,84.95,2010,201101,21~31,4,41311
67081,12154,서울특별시,이문동,54,현대,이문동 54 현대,84.56,2000,201209,11~20,11,35400
310503,7535,서울특별시,신월동,987-1,신월시영,신월동 987-1 신월시영,59.49,1988,200909,11~20,10,30000
372917,4156,서울특별시,마곡동,743,마곡엠밸리6단지,마곡동 743 마곡엠밸리6단지,84.99,2014,201607,11~20,11,78000
1100665,3327,서울특별시,응봉동,276,동아리버그린,응봉동 276 동아리버그린,84.83,2003,201710,11~20,24,69000
271376,1820,서울특별시,남가좌동,377,남가좌삼성,남가좌동 377 남가좌삼성,84.9,2000,201312,1~10,7,38700
424837,2251,서울특별시,당산동4가,94-1,당산2차삼성,당산동4가 94-1 당산2차삼성,59.76,1997,200912,11~20,7,36000
499216,5862,서울특별시,서초동,1310,삼호1차,서초동 1310 삼호1차,88.62,1979,201001,21~31,13,72000
367489,8776,서울특별시,화곡동,1159,"우장산아이파크,이편한세상","화곡동 1159 우장산아이파크,이편한세상",101.65,2008,201510,11~20,14,71000
596778,6966,서울특별시,송파동,162,송파삼성래미안아파트,송파동 162 송파삼성래미안아파트,79.7,2001,201409,1~10,9,62500
131739,8586,서울특별시,상월곡동,55-56,우남푸르미아,상월곡동 55-56 우남푸르미아,84.51,1994,201607,11~20,9,34500
98278,11759,서울특별시,상봉동,210-2,해동 훼미리,상봉동 210-2 해동 훼미리,84.72,2005,201602,1~10,6,27800
1097487,1714,서울특별시,성수동2가,832,금호타운2,성수동2가 832 금호타운2,84.94,1997,201702,11~20,5,45500
187762,9808,서울특별시,중계동,369,주공2,중계동 369 주공2,44.52,1992,200908,21~31,15,17350
215569,3303,서울특별시,공릉동,745,동신아파트,공릉동 745 동신아파트,84.97,1999,201409,21~30,22,34000
440327,819,서울특별시,신길동,364,건영,신길동 364 건영,89.16,1985,201507,21~31,10,39000
367201,4812,서울특별시,방화동,852,방화12도시개발공사,방화동 852 방화12도시개발공사,39.58,1994,201509,11~20,11,19000
276939,12403,서울특별시,홍제동,82,홍제한양,홍제동 82 홍제한양,60.06,1993,201512,11~20,13,30900
317138,4399,서울특별시,신정동,326,목동신시가지12,신정동 326 목동신시가지12,53.46,1988,201206,1~10,10,35200
287503,11279,서울특별시,하중동,101,한강밤섬자이,하중동 101 한강밤섬자이,84.99,2010,201107,1~10,4,64879
625419,1742,서울특별시,길동,400,길동우성,길동 400 길동우성,57.1,1994,201101,11~20,1,27700
443101,8685,서울특별시,신길동,4933,우성5,신길동 4933 우성5,84.98,1993,201603,11~20,3,37500
202560,5259,서울특별시,상계동,1273,북부현대,상계동 1273 북부현대,59.24,1996,201211,11~20,9,20850
1104519,9510,서울특별시,장안동,329-2,장안힐스테이트,장안동 329-2 장안힐스테이트,133.275,2007,201703,1~10,11,73500
437341,8823,서울특별시,신길동,4501,우창,신길동 4501 우창,66.82,1983,201501,11~20,10,30000
13233,693,서울특별시,이촌동,402,강촌,이촌동 402 강촌,114.595,1998,200903,21~31,21,98800
334561,6592,서울특별시,신월동,429-1,성우,신월동 429-1 성우,84.98,1998,201607,11~20,4,31200
1151733,4146,서울특별시,내발산동,759,마곡수명산파크6단지,내발산동 759 마곡수명산파크6단지,84.53,2007,201711,11~20,5,58700
187950,8574,서울특별시,공릉동,757,우국리더스빌아파트,공릉동 757 우국리더스빌아파트,49.6,2006,200909,21~30,2,19400
369951,2333,서울특별시,등촌동,631-9,대동황토방,등촌동 631-9 대동황토방,114.97,2000,201604,11~20,14,52500
644386,5631,서울특별시,천호동,528,삼성,천호동 528 삼성,114.65,1997,201510,1~10,4,50000
646887,4018,서울특별시,암사동,414-2,롯데캐슬퍼스트,암사동 414-2 롯데캐슬퍼스트,84.98,2008,201605,11~20,17,60000
479036,1094,서울특별시,봉천동,1719,관악동부센트레빌,봉천동 1719 관악동부센트레빌,59.75,2004,201207,11~20,7,34900
222952,10329,서울특별시,월계동,780,청백3,월계동 780 청백3,49.77,1998,201505,21~31,5,19000
93666,6630,서울특별시,신내동,783,성원,신내동 783 성원,84.32,1994,201410,21~31,16,28500
537145,2644,서울특별시,도곡동,952,대우디오빌,도곡동 952 대우디오빌,25.89,2004,201011,11~20,8,18500
205752,5367,서울특별시,상계동,1310,비콘드림힐2,상계동 1310 비콘드림힐2,59.93600000000001,2005,201305,21~31,8,27500
540802,7297,서울특별시,수서동,736,신동아,수서동 736 신동아,49.96,1992,201109,1~10,5,42000
339488,3346,서울특별시,염창동,292,동아,염창동 292 동아,59.97,1998,200806,11~20,13,28000
10115,7231,서울특별시,신당동,850,신당푸르지오,신당동 850 신당푸르지오,145.1,2005,201506,11~20,11,71800
1181699,844,서울특별시,개포동,649,경남1,개포동 649 경남1,96.98,1984,201711,1~10,6,140000
262271,5270,서울특별시,불광동,643,북한산 힐스테이트7차,불광동 643 북한산 힐스테이트7차,84.947,2011,201610,21~31,13,62500
41058,2352,서울특별시,응봉동,100,대림(1차),응봉동 100 대림(1차),75.51,1986,201510,21~31,11,49400
194241,8881,서울특별시,월계동,939,월계흥화브라운빌,월계동 939 월계흥화브라운빌,84.91,2004,201102,21~28,10,33000
44875,3727,서울특별시,성수동1가,13-157,뚝섬현대,성수동1가 13-157 뚝섬현대,84.22,1992,201609,21~30,2,44000
319554,4418,서울특별시,신정동,1279,목동현대3차,신정동 1279 목동현대3차,84.77,1997,201306,1~10,15,51500
258077,4136,서울특별시,진관동,107,마고정(센트레빌3단지),진관동 107 마고정(센트레빌3단지),84.16,2009,201508,11~20,5,48000
1104233,10232,서울특별시,답십리동,1002,청계한신휴플러스,답십리동 1002 청계한신휴플러스,107.75,2010,201702,21~28,11,64000
330496,12116,서울특별시,신정동,1252,현대,신정동 1252 현대,84.84,1995,201511,1~10,17,43900
52604,12193,서울특별시,광장동,577,현대파크빌,광장동 577 현대파크빌,59.76,2000,201311,1~10,4,46500
342387,10345,서울특별시,내발산동,673-2,청솔101동,내발산동 673-2 청솔101동,84.5332,2001,200906,11~20,8,32900
578868,3870,서울특별시,잠실동,44,레이크팰리스,잠실동 44 레이크팰리스,84.82,2006,201007,1~10,16,92000
501790,11484,서울특별시,반포동,1-1,한신3차,반포동 1-1 한신3차,150.44,1978,201012,1~10,9,173000
195662,12137,서울특별시,공릉동,230,현대아파트,공릉동 230 현대아파트,86.0,1984,201105,11~20,4,41500
471794,7343,서울특별시,신림동,1730,신림푸르지오,신림동 1730 신림푸르지오,84.79,2005,200803,11~20,13,51000
558248,11741,서울특별시,역삼동,706-20,한화진넥스빌,역삼동 706-20 한화진넥스빌,51.08,2001,201506,1~10,17,28500
198091,2830,서울특별시,중계동,591,대호,중계동 591 대호,84.93,2000,201110,1~10,20,29250
439363,819,서울특별시,신길동,364,건영,신길동 364 건영,95.64,1985,201505,11~20,2,41500
273978,1819,서울특별시,남가좌동,376,남가좌동현대,남가좌동 376 남가좌동현대,84.78,1999,201501,11~20,8,38400
555604,9094,서울특별시,대치동,316,은마,대치동 316 은마,84.43,1980,201502,1~10,13,100000
586339,4080,서울특별시,잠실동,22,리센츠,잠실동 22 리센츠,84.99,2008,201209,1~10,4,84000
248746,11034,서울특별시,진관동,140,폭포동(힐스테이트D-9),진관동 140 폭포동(힐스테이트D-9),166.98,2010,201111,21~30,13,80134
42638,1494,서울특별시,옥수동,428,극동,옥수동 428 극동,68.58,1986,201604,11~20,8,50900
1169116,1094,서울특별시,봉천동,1719,관악동부센트레빌,봉천동 1719 관악동부센트레빌,113.83,2004,201707,11~20,6,59000
